dataset_source,session_id,turn_id,user_query,ability_domain,task_type,query_style,followup_type,emotion_tone,expected_memory_decision,expected_scope_behavior,difficulty,notes,quality_flag,source_batch,label_source,confidence,manual_reviewed,active_sections,scope_pred,topic_overlap,context_sim,tv_distance
non_first_refresh_batch_NR,NR0052,2,這年紀的小孩應該都要會戒尿布了嗎？,生活自理,D 能力剖面,簡短追問,常模比對,期待,STAY,延續自理領域進行常模比對,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0052,3,那關於精細動作，他連解鈕扣都不會。,精細動作,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至精細動作領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0052,4,這要怎麼教比較快？,精細動作,E 居家訓練,簡短追問,任務切換,期待,HYBRID,保留精細動作切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0053,1,老師，報告提到口腔張力低，流口水很嚴重。,口腔動作,C 臨床觀察,口語,無,憂心,REFRESH,建立口腔動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0053,2,這會影響他以後講話嗎？,口語表達,C 臨床觀察,口語,跨領域追問,焦慮,REFRESH,切換至口語表達領域探討關聯,Medium,跨領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0053,3,那關於早療補助，這份報告要去哪裡送件？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助程序脈絡,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0054,1,我想了解認知功能裡的「因果概念」缺損。,認知功能,C 臨床觀察,正式,無,困惑,REFRESH,建立認知術語脈絡,Medium,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0054,2,他在玩按鈕玩具都不懂按了會響，是因為這個嗎？,認知功能,C 臨床觀察,口語,行為連結,驚訝,STAY,延續認知脈絡對應具體行為,Low,行為連結,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0054,3,那關於粗大動作，他走路還是很愛踮腳尖。,粗大動作,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至粗大動作領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0054,4,這要買足弓墊嗎？,粗大動作,E 居家訓練,口語,工具詢問,期待,HYBRID,保留粗大動作切換至訓練/工具任務,Low,任務切換,new_batch_unreviewed;boundary_label_review;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0055,1,關於社交互動，報告說他缺乏與人眼神對視。,情緒行為與社會適應功能,C 臨床觀察,口語,無,焦慮,REFRESH,建立社交與目光接觸脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0055,2,我們要強迫他看我的眼睛嗎？,情緒行為與社會適應功能,E 居家訓練,口語,任務切換,求助,HYBRID,保留社交領域切換至引導策略,Medium,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0055,3,那關於補助的部分，如果我們換戶籍，錢還領得到嗎？,整體概況,K 補助申請,口語,換主題,困惑,REFRESH,切換至行政法規脈絡,High,外部主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0056,1,我想問精細動作，報告說他指尖力氣不足。,精細動作,C 臨床觀察,正式,無,平穩,REFRESH,建立精細動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0056,2,在家可以玩夾子或是黏土練習嗎？,精細動作,E 居家訓練,口語,任務切換,積極,HYBRID,保留精細動作切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0056,3,那關於口語表達，他講話還是會大舌頭。,口語表達,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至口語表達領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0056,4,這有推薦的治療師嗎？,口語表達,H 轉介機構,簡短追問,機構詢問,期待,HYBRID,保留表達領域切換至轉介機構任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0057,1,老師，報告提到感覺統合的前庭覺過敏。,感覺統合,C 臨床觀察,正式,無,困惑,REFRESH,建立感統與前庭覺反應脈絡,Medium,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0057,2,所以他不敢玩鞦韆、不敢爬高就是這個原因？,感覺統合,C 臨床觀察,口語,行為連結,驚訝,STAY,延續感統脈絡對應具體行為,Low,行為連結,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0057,3,那關於補助，我們這份報告算嚴重遲緩嗎？,整體概況,G 是否需要早療,口語,換主題,焦慮,REFRESH,切換至行政判定脈絡,Low,行政主題,new_batch_unreviewed;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0058,1,我想了解口語理解評估中「理解複雜指令」困難。,口語理解,C 臨床觀察,正式,無,困惑,REFRESH,建立口語理解術語脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0058,2,叫他「拿拖鞋並去洗手」他會發呆。,口語理解,C 臨床觀察,口語,實例補充,平穩,STAY,延續理解脈絡進行實例驗證,Low,補充資訊,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0058,3,那關於認知 PR 10，這會影響以後上學嗎？,認知功能,J 學校合作,口語,換主題,焦慮,REFRESH,切換至認知領域與校園適應,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0059,1,關於粗大動作，報告說他動作企劃能力差。,粗大動作,C 臨床觀察,正式,無,困惑,REFRESH,建立粗大動作術語脈絡,Medium,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0059,2,這跟他肢體不協調、走路常撞到東西有關嗎？,粗大動作,C 臨床觀察,口語,行為連結,平穩,STAY,延續粗大動作脈絡連結表現,Low,行為連結,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0059,3,那關於生活自理，他現在連穿衣服都要人幫。,生活自理,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至生活自理領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0059,4,這要怎麼教？,生活自理,E 居家訓練,簡短追問,任務切換,期待,HYBRID,保留自理領域切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0060,1,老師，報告書說社交 PR 2，我很擔心。,情緒行為與社會適應功能,B 分數解讀,口語,無,焦慮,REFRESH,建立社交分數解讀脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0060,2,那他在幼兒園都不理人，老師說他很固執。,情緒行為與社會適應功能,J 學校合作,口語,行為補充,憂心,STAY,延續社交領域補充校園行為,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0060,3,對了，那這份報告可以申請什麼補助？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助資訊,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0061,1,我想問口腔動作評估中的「口腔敏感」。,口腔動作,C 臨床觀察,正式,無,困惑,REFRESH,建立口腔動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0061,2,這跟他刷牙會吐、不愛吃某些材質的食物有關嗎？,口腔動作,C 臨床觀察,口語,行為連結,驚訝,STAY,延續口腔脈絡連結感測行為,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0061,3,那關於精細動作，他不會用剪刀剪直線。,精細動作,C 臨床觀察,口語,換主題,平穩,REFRESH,切換至精細動作領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0061,4,在家要怎麼練手部力氣？,精細動作,E 居家訓練,簡短追問,任務切換,期待,HYBRID,保留精細動作切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0062,1,老師好，我想了解認知 PR 70 代表智力正常嗎？,認知功能,B 分數解讀,正式,無,期待,REFRESH,建立認知分數解讀脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0062,2,那為什麼他叫他名字都沒反應，口語理解才 PR 15？,口語理解,D 能力剖面,口語,跨領域比較,焦慮,REFRESH,切換至口語理解領域探討能力不均,High,跨領域比較,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0062,3,這樣的小孩以後學英文會有困難嗎？,口語表達,J 學校合作,口語,換主題,憂心,REFRESH,切換至校園學業合作脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0063,1,關於精細動作，報告說抓握力不足。,精細動作,C 臨床觀察,口語,無,平穩,REFRESH,建立精細動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0063,2,在家玩黏土或是畫畫有幫助嗎？,精細動作,E 居家訓練,口語,任務切換,積極,HYBRID,保留精細動作切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0063,3,那關於補助的部分，我們要準備什麼證件去申請？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助手續脈絡,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0064,1,老師，報告提到小孩有觸覺防禦。,感覺統合,C 臨床觀察,正式,無,困惑,REFRESH,建立感統與觸覺敏感脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0064,2,他不喜歡穿標籤的衣服就是因為這個嗎？,感覺統合,C 臨床觀察,口語,行為連結,平穩,STAY,延續感統脈絡連結穿衣行為,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0064,3,那關於口語表達，他講話還是會漏字。,口語表達,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至口語表達領域脈絡,Medium,使用「那」換主題,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0064,4,這有算構音異常嗎？,口語表達,B 分數解讀,簡短追問,名詞澄清,平穩,HYBRID,保留表達領域切換至名詞解讀,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0065,1,我想了解粗大動作評估中「軀幹穩定度」不足的意思。,粗大動作,C 臨床觀察,正式,無,困惑,REFRESH,建立粗大動作術語脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0065,2,這跟他坐的時候歪歪斜斜、站不直有關嗎？,粗大動作,C 臨床觀察,口語,行為連結,平穩,STAY,延續粗大動作脈絡連結表現,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0065,3,那關於生活自理，他現在連收玩具都不會。,生活自理,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至生活自理領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0065,4,這要怎麼引導他？,生活自理,E 居家訓練,簡短追問,任務切換,期待,HYBRID,保留自理領域切換至引導/訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0066,1,關於口語理解，報告說他空間方位詞理解困難。,口語理解,C 臨床觀察,正式,無,困惑,REFRESH,建立口語理解術語脈絡,Medium,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0066,2,在家要怎麼教他「上面」和「下面」？,口語理解,E 居家訓練,口語,任務切換,積極,HYBRID,保留理解領域切換至訓練策略,Medium,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0066,3,那關於交通補助，我們需要帶存摺去申請嗎？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助細節脈絡,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0067,1,老師，報告書說社交 PR 5，他是不是自閉症？,情緒行為與社會適應功能,B 分數解讀,口語,無,焦慮,REFRESH,建立社交分數與診斷連結,Low,首輪啟動,new_batch_unreviewed;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0067,2,如果要排早療課，要排職能還是物理治療？,整體概況,G 是否需要早療,簡短追問,介入詢問,期待,REFRESH,切換至整體介入規劃與建議,Medium,換主題,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0067,3,那這份報告可以拿去幼兒園申請助理老師嗎？,整體概況,J 學校合作,口語,任務切換,期待,HYBRID,保留整體早療需求但轉向校園資源,Medium,任務切換,new_batch_unreviewed;boundary_label_review;external_admin_scope,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0068,1,我想了解精細動作中「手眼協調」不佳的部分。,精細動作,C 臨床觀察,正式,無,平穩,REFRESH,建立精細動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0068,2,他畫圓圈畫不圓、著色會畫出界外，就是因為這個？,精細動作,C 臨床觀察,口語,行為連結,平穩,STAY,延續精細動作脈絡連結表現,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0068,3,那關於補助，我們戶籍在台北，要去哪裡申請？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助地域規定脈絡,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0069,1,老師好，我想了解認知 PR 10 代表什麼程度？,認知功能,B 分數解讀,正式,無,憂心,REFRESH,建立認知分數解讀脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0069,2,那關於口語理解，他在家都聽不進去我說的話。,口語理解,C 臨床觀察,口語,換主題,焦慮,REFRESH,切換至口語理解領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0069,3,這有居家訓練的方法嗎？,口語理解,E 居家訓練,簡短追問,任務切換,期待,HYBRID,保留理解領域切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0070,1,關於社交互動，報告說他缺乏共同注意。,情緒行為與社會適應功能,C 臨床觀察,正式,無,困惑,REFRESH,建立社交術語脈絡,Medium,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0070,2,在家玩遊戲時他都不看我手裡的東西，就是這個？,情緒行為與社會適應功能,C 臨床觀察,口語,行為連結,憂心,STAY,延續社交脈絡連結具體表現,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0070,3,那關於精細動作，他連解鈕扣都不會。,精細動作,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至精細動作領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0070,4,要買什麼玩具給他練手部力氣？,精細動作,E 居家訓練,口語,工具詢問,期待,HYBRID,保留精細動作切換至工具建議,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0071,1,老師，報告提到感覺統合的前庭覺搜尋。,感覺統合,C 臨床觀察,正式,無,困惑,REFRESH,建立感統術語脈絡,Medium,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0071,2,難怪他一直轉圈圈都不會暈。,感覺統合,C 臨床觀察,口語,行為連結,驚訝,STAY,延續感統脈絡連結特徵行為,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0071,3,那關於生活自理，他現在還不會自己穿襪子。,生活自理,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至生活自理領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0071,4,這要怎麼教比較快？,生活自理,E 居家訓練,簡短追問,任務切換,期待,HYBRID,保留自理領域切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0072,1,我想了解口語表達中「字詞彙量過少」的意思。,口語表達,C 臨床觀察,正式,無,平穩,REFRESH,建立口語表達脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0072,2,這年紀應該要會講幾種詞了？,口語表達,D 能力剖面,簡短追問,里程碑追問,期待,STAY,延續表達脈絡進行常模對比,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0072,3,那關於補助，這份報告要去哪裡送件申請？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助程序脈絡,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0073,1,關於精細動作，報告說他指尖力氣不足。,精細動作,C 臨床觀察,正式,無,平穩,REFRESH,建立精細動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0073,2,在家可以玩黏土或是夾子練習嗎？,精細動作,E 居家訓練,口語,任務切換,期待,HYBRID,保留精細動作切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0073,3,那關於口腔動作，流口水很嚴重也是精細動作問題嗎？,口腔動作,C 臨床觀察,口語,跨領域詢問,困惑,REFRESH,切換至口腔動作領域探討成因,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0074,1,老師好，我想了解認知 PR 15 的復健建議。,認知功能,G 是否需要早療,正式,無,憂心,REFRESH,建立認知介入規劃脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0074,2,如果要上課，有推薦的復健診所嗎？,認知功能,H 轉介機構,簡短追問,機構詢問,期待,HYBRID,保留認知領域切換至轉介機構任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0074,3,那關於補助，每個月交通費可以領多少？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助細則脈絡,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0075,1,關於社交互動，報告說他有固著性行為。,情緒行為與社會適應功能,C 臨床觀察,正式,無,困惑,REFRESH,建立社交領域術語脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0075,2,他出門一定要走同一條路，就是因為這個？,情緒行為與社會適應功能,C 臨床觀察,口語,行為連結,憂心,STAY,延續社交脈絡連結特徵行為,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0075,3,那關於口語表達，他現在講話還是會大舌頭。,口語表達,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至口語表達領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0075,4,這要買什麼口腔按摩器嗎？,口腔動作,E 居家訓練,口語,工具詢問,期待,REFRESH,切換至口腔動作領域與訓練工具,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0076,1,老師，報告書說小孩粗大動作平衡感不佳。,粗大動作,C 臨床觀察,口語,無,平穩,REFRESH,建立粗大動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0076,2,在家玩踏步墊或是平衡木有幫助嗎？,粗大動作,E 居家訓練,口語,任務切換,積極,HYBRID,保留粗大動作切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0076,3,那關於口語理解，他好像聽不進去我說的話。,口語理解,C 臨床觀察,口語,換主題,焦慮,REFRESH,切換至口語理解領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0077,1,我想了解精細動作中「拿剪刀姿勢不正確」的部分。,精細動作,C 臨床觀察,正式,無,平穩,REFRESH,建立精細動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0077,2,這跟他手部小肌肉發展有關嗎？,精細動作,C 臨床觀察,簡短追問,成因追問,平穩,STAY,延續精細動作脈絡探討成因,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0077,3,那關於補助，我們戶籍在桃園，要在那裡申請嗎？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助地域脈絡,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0078,1,老師，報告書說社交 PR 2，這會影響以後上學嗎？,情緒行為與社會適應功能,B 分數解讀,口語,無,焦慮,REFRESH,建立社交分數與校園預測脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0078,2,要怎麼跟幼兒園老師溝通他的狀況？,整體概況,J 學校合作,口語,任務切換,憂心,REFRESH,切換至校園溝通行政脈絡,Medium,任務切換,new_batch_unreviewed;external_admin_scope,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0078,3,申請助理老師需要這份報告嗎？,整體概況,J 學校合作,簡短追問,程序追問,期待,STAY,延續校園資源申請程序脈絡,Low,追問細節,new_batch_unreviewed;external_admin_scope,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0079,1,關於口腔動作，報告說他吹泡泡吹不出來。,口腔動作,C 臨床觀察,口語,無,平穩,REFRESH,建立口腔動作脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0079,2,這跟他現在四歲還在流口水有關係嗎？,口腔動作,C 臨床觀察,簡短追問,行為連結,憂心,STAY,延續口腔動作脈絡連結表現,Low,維持脈絡,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0079,3,那關於認知功能，他現在還不會分形狀。,認知功能,C 臨床觀察,口語,換主題,憂心,REFRESH,切換至認知功能領域脈絡,Medium,換領域,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0079,4,在家要怎麼教？,認知功能,E 居家訓練,簡短追問,任務切換,期待,HYBRID,保留認知領域切換至訓練任務,Low,任務切換,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0080,1,老師好，我想了解認知 PR 10 是不是要唸特教班？,認知功能,B 分數解讀,口語,無,焦慮,REFRESH,建立認知分數與教育安置脈絡,Low,首輪啟動,new_batch_unreviewed,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0080,2,如果現在開始加強，半年後會進步嗎？,認知功能,N 進步查詢,口語,任務切換,期待,HYBRID,保留認知領域切換至預後追蹤,High,跨任務,new_batch_unreviewed;boundary_label_review,NR,gpt_initial_label,medium,false,,,,,
non_first_refresh_batch_NR,NR0080,3,那關於補助，申請療育補助每個月領多少？,整體概況,K 補助申請,口語,換主題,期待,REFRESH,切換至行政補助細則脈絡,Low,行政主題,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,NR,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0001,1,報告說孩子有「社交互動顯著落後」，這是不是代表他就是自閉症？,情緒行為與社會適應功能,B 分數解讀,疑問型,NA,極度焦慮,REFRESH,解釋社交落後與自閉症診斷的關聯與差異,2,診斷焦慮,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0001,2,可是他會叫爸爸媽媽，也會跟我們抱抱，自閉症不是都不理人嗎？,情緒行為與社會適應功能,C 臨床觀察,追問型,症狀比對,困惑,STAY,澄清自閉症光譜的多元表現與迷思,2,診斷迷思,new_batch_unreviewed;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0001,3,那如果真的是自閉症，他以後還能去上一般的小學嗎？,情緒行為與社會適應功能,L 後續追蹤,追問型,未來預測,憂心,HYBRID,說明融合教育與安置流程,2,學齡銜接焦慮,new_batch_unreviewed;boundary_label_review;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
diagnosis_anxiety_batch_DX,DX0001,4,早療補助的部分，如果是自閉症的話，申請額度會比較高嗎？,整體概況,K 補助申請,跳躍型,外部資訊,務實,REFRESH,切換至行政補助主題,1,行政 REFRESH,new_batch_unreviewed;external_admin_scope;high_risk_or_external_info,DX,gpt_initial_label,medium,false,,,,,
